task_id,dataset,model,auc_ovo,accuracy,g_mean,cross_entropy,fit_time_s,predict_time_s,total_time_s
363619,Bank_Customer_Churn,lightgbm,0.9034499990186856,0.8711428571428571,0.6683737292768682,0.3295736873384436,1.9555059379999875,0.0552488270000139,2.010754765000001
363619,Bank_Customer_Churn,xgboost,0.9111011050605118,0.8814285714285715,0.6962198425454214,0.3050761537153877,2.123243646999981,0.036045563999778,2.1592892109997592
363619,Bank_Customer_Churn,catboost,0.9042700254789444,0.883,0.7166805134799163,0.2979325444941169,2.3273169999997663,0.0395156869999482,2.3668326869997145
363619,Bank_Customer_Churn,group_model,0.882816860086225,0.8698571428571429,0.6867594251115849,0.3240183899922159,24.537176682000336,0.1540728859999944,24.69124956800033
363676,heloc,lightgbm,0.8669106067970239,0.7825433683922961,0.7787111127505324,0.4774871824885296,0.7389224090002244,0.0514705250002407,0.7903929340004652
363676,heloc,xgboost,0.8397381388566942,0.7647862313891545,0.7592548586145212,0.5582173888621387,0.8253597429998081,0.0182538429999112,0.8436135859997194
363676,heloc,catboost,0.8048979698657792,0.7311842644447479,0.7268178959925387,0.6089831415725361,1.1803964480000104,0.0200169889999415,1.200413436999952
363676,heloc,group_model,0.8064147381014694,0.7313208578063106,0.7201612980511225,0.5421439838804148,25.951050016999943,0.1443432400001256,26.09539325700007
363712,jm1,lightgbm,0.8490674815875502,0.8369864811655073,0.4407340028972606,0.3736078617320523,0.8774593550001555,0.0521304389999386,0.929589794000094
363712,jm1,xgboost,0.8235274180175387,0.8350177188607428,0.4107258071449659,0.3927427149216219,0.8443760590002967,0.0226145510000606,0.8669906100003573
363712,jm1,catboost,0.934008796906068,0.8985431158944743,0.7125380980425392,0.2693964561652776,1.5116656780000994,0.0294076029999814,1.541073281000081
363712,jm1,group_model,0.7449405093770736,0.8220238876492978,0.3763325832163361,0.4297723379336893,27.275054727000224,0.144041895999635,27.41909662299986
363632,E-CommereShippingData,lightgbm,0.8593905654438297,0.7688011430055851,0.776058210540794,0.4881318434815589,0.5346904519997224,0.0623039080001035,0.596994359999826
363632,E-CommereShippingData,xgboost,0.8373098496463566,0.7410053253669308,0.7547960879406191,0.490473349767934,1.2435411090000343,0.0387446710001313,1.2822857800001657
