task_id,dataset,model,auc_ovo,accuracy,g_mean,cross_entropy,fit_time_s,predict_time_s,total_time_s
363676,heloc,catboost,0.7845079365079365,0.7176545570427023,0.7150988046181453,0.6158777666635626,0.4874930499972834,0.006621801003348,0.4941148510006314
363676,heloc,group_model,0.7891664631664632,0.7125557680050988,0.713131668457359,0.5684539682813219,8.453575509000075,0.0304728520022763,8.484048361002351
363712,jm1,lightgbm,0.7353537119267997,0.8132271892222903,0.3410030076677188,0.4337186814301114,0.2528332009969745,0.0079335529990203,0.2607667539959948
363712,jm1,xgboost,0.7379971502167373,0.8110838946723821,0.295344472618045,0.4358115071219906,0.4356197179986338,0.0080549290032649,0.4436746470018988
363712,jm1,catboost,0.7371384307449804,0.8144519289650949,0.4261960190158433,0.4377540427055909,0.6319745499968121,0.0088592989995959,0.640833848996408
363712,jm1,group_model,0.7260003075651413,0.8113900796080833,0.3779552774438304,0.4419654210880511,9.003228878002119,0.0274370410006667,9.030665919002786
363632,E-CommereShippingData,lightgbm,0.7328490170139034,0.6530303030303031,0.6553236590693641,0.5271040697320355,0.2065180839999811,0.0138524100002541,0.2203704940002353
363632,E-CommereShippingData,xgboost,0.7343999154436973,0.6624242424242425,0.6742437231214573,0.5183623151491932,0.6284574829987832,0.0128173709999828,0.641274853998766
363632,E-CommereShippingData,catboost,0.7446723996552117,0.6878787878787879,0.6935673670266369,0.5985155521559984,0.5303070099980687,0.0114352220007276,0.5417422319987963
363632,E-CommereShippingData,group_model,0.7424722568710581,0.6748484848484848,0.6857470673961424,0.5259183955414842,9.147640520001003,0.0303754309970827,9.178015950998088
363691,online_shoppers_intention,lightgbm,0.9277782498920972,0.8980805623141389,0.7499376596828904,0.2406867006515526,0.9863332649983932,0.037302410997654,1.0236356759960472
363691,online_shoppers_intention,xgboost,0.9302113780047904,0.9021357123546904,0.7664459689922171,0.2285169211817704,1.0230306049998037,0.0190622049994999,1.0420928099993034
363691,online_shoppers_intention,catboost,0.9301929282741562,0.9007839956745066,0.7561129776021519,0.2324689723388408,2.7818461620008748,0.0202241869992576,2.8020703490001324
363691,online_shoppers_intention,group_model,0.9220666605540284,0.9029467423628008,0.7590810869143692,0.2538426530149009,9.736656027002027,0.0406230389999109,9.777279066001938
363681,in_vehicle_coupon_recommendation,lightgbm,0.8421683607644643,0.7598528638991067,0.748624332757206,0.4888546428705257,0.6781340790003014,0.0967239029996562,0.7748579819999577
363681,in_vehicle_coupon_recommendation,xgboost,0.8402000501433814,0.7695743562795586,0.7624766095623249,0.5430586354045206,1.0590621830015152,0.0413981220008281,1.1004603050023434
363681,in_vehicle_coupon_recommendation,catboost,0.8454254294476714,0.7653704676826064,0.755085720666238,0.4911168582615657,3.501313487999141,0.0327940690003742,3.5341075569995155
363681,in_vehicle_coupon_recommendation,group_model,0.8126716995764263,0.7556489753021545,0.7459040786507295,0.5624992874319894,10.053695377999247,0.0449449049992836,10.098640282998533
363679,HR_Analytics_Job_Change_of_Data_Scientists,lightgbm,0.7896729062270809,0.7837508698677801,0.6668462094322875,0.4489257896663755,0.348275078998995,0.0385903040005359,0.386865382999531
363679,HR_Analytics_Job_Change_of_Data_Scientists,xgboost,0.7862690318182811,0.7881002087682673,0.688477374259886,0.4551976630786264,0.7703496570029529,0.0253361529976245,0.7956858100005775
